 SOUID,    DATE,   TG, Q_TG
102254,19870117, -117,    0
102254,19870118, -112,    0
102254,19870119,  -94,    0
102254,19870120,  -98,    0
102254,19870121,  -81,    0
102254,19870122,   -9,    0
102254,19870123,   16,    0
102254,19870124,    5,    0
102254,19870125,   12,    0
102254,19870126,   -4,    0
102254,19870127,  -28,    0
102254,19870128,   -9,    0
102254,19870129,  -72,    0
102254,19870130, -130,    0
102254,19870131,  -87,    0
102254,19870201,  -88,    0
102254,19870202,  -70,    0
102254,19870203,  -66,    0
102254,19870204,  -25,    0
102254,19870205,   19,    0
102254,19870206,   43,    0
102254,19870207,   31,    0
102254,19870208,    8,    0
102254,19870209,   51,    0
102254,19870210,   42,    0
102254,19870211,   30,    0
102254,19870212,   10,    0
102254,19870213,   13,    0
102254,19870214,    0,    0
102254,19870215,    2,    0
102254,19870216,   -7,    0
102254,19870217,  -14,    0
102254,19870218,  -19,    0
102254,19870219,  -20,    0
102254,19870220,  -24,    0
102254,19870221,  -35,    0
102254,19870222,  -17,    0
102254,19870223,  -37,    0
102254,19870224,  -68,    0
102254,19870225,  -62,    0
102254,19870226,  -28,    0
102254,19870227,    7,    0
102254,19870228,   23,    0
102254,19870301,  -28,    0
102254,19870302,  -67,    0
102254,19870303,  -81,    0
102254,19870304,  -92,    0
102254,19870305,  -77,    0
102254,19870306,  -51,    0
102254,19870307,  -72,    0
102254,19870308,  -43,    0
102254,19870309,  -13,    0
102254,19870310,  -23,    0
102254,19870311,  -21,    0
102254,19870312,  -28,    0
102254,19870313,  -27,    0
102254,19870314,  -18,    0
102254,19870315,  -21,    0
102254,19870316,    0,    0
102254,19870317,   -2,    0
102254,19870318,   28,    0
102254,19870319,   22,    0
102254,19870320,   11,    0
102254,19870321,   14,    0
102254,19870322,   16,    0
102254,19870323,   20,    0
102254,19870324,   60,    0
102254,19870325,   72,    0
102254,19870326,   74,    0
102254,19870327,   74,    0
102254,19870328,   83,    0
102254,19870329,   39,    0
102254,19870330,   26,    0
102254,19870331,   24,    0
102254,19870401,   36,    0
102254,19870402,   45,    0
102254,19870403,   84,    0
102254,19870404,   80,    0
102254,19870405,   72,    0
102254,19870406,   73,    0
102254,19870407,  106,    0
102254,19870408,  128,    0
102254,19870409,  109,    0
102254,19870410,   88,    0
102254,19870411,   78,    0
102254,19870412,   62,    0
102254,19870413,   63,    0
102254,19870414,   75,    0
102254,19870415,   88,    0
102254,19870416,   87,    0
102254,19870417,   97,    0
102254,19870418,   87,    0
102254,19870419,  122,    0
102254,19870420,  117,    0
102254,19870421,   80,    0
102254,19870422,   73,    0
102254,19870423,   87,    0
102254,19870424,  129,    0
102254,19870425,  142,    0
102254,19870426,  113,    0
102254,19870427,   78,    0
102254,19870428,  116,    0
102254,19870429,  163,    0
102254,19870430,  174,    0
102254,19870501,  147,    0
102254,19870502,  141,    0
102254,19870503,   98,    0
102254,19870504,   65,    0
102254,19870505,   80,    0
102254,19870506,   75,    0
102254,19870507,   97,    0
102254,19870508,   88,    0
102254,19870509,  133,    0
102254,19870510,  123,    0
102254,19870511,   81,    0
102254,19870512,  101,    0
102254,19870513,   78,    0
102254,19870514,   80,    0
102254,19870515,  106,    0
102254,19870516,   94,    0
102254,19870517,   94,    0
102254,19870518,  116,    0
102254,19870519,  134,    0
102254,19870520,   83,    0
102254,19870521,   80,    0
102254,19870522,   81,    0
102254,19870523,  119,    0
102254,19870524,  131,    0
102254,19870525,  119,    0
102254,19870526,  132,    0
102254,19870527,  144,    0
102254,19870528,   99,    0
102254,19870529,  106,    0
102254,19870530,  110,    0
102254,19870531,  118,    0
102254,19870601,  132,    0
102254,19870602,  134,    0
102254,19870603,  131,    0
102254,19870604,  140,    0
102254,19870605,  137,    0
102254,19870606,  152,    0
102254,19870607,  168,    0
102254,19870608,  142,    0
102254,19870609,  137,    0
102254,19870610,  134,    0
102254,19870611,  146,    0
102254,19870612,  131,    0
102254,19870613,  131,    0
102254,19870614,  150,    0
102254,19870615,  110,    0
102254,19870616,  106,    0
102254,19870617,  102,    0
102254,19870618,   96,    0
102254,19870619,  133,    0
102254,19870620,  146,    0
102254,19870621,  128,    0
102254,19870622,  130,    0
102254,19870623,  146,    0
102254,19870624,  116,    0
102254,19870625,  128,    0
102254,19870626,  154,    0
102254,19870627,  160,    0
102254,19870628,  194,    0
102254,19870629,  236,    0
102254,19870630,  250,    0
102254,19870701,  201,    0
102254,19870702,  164,    0
102254,19870703,  180,    0
102254,19870704,  180,    0
102254,19870705,  170,    0
102254,19870706,  196,    0
102254,19870707,  218,    0
102254,19870708,  184,    0
102254,19870709,  145,    0
102254,19870710,  145,    0
102254,19870711,  200,    0
102254,19870712,  190,    0
102254,19870713,  155,    0
102254,19870714,  166,    0
102254,19870715,  212,    0
102254,19870716,  218,    0
102254,19870717,  206,    0
102254,19870718,  175,    0
102254,19870719,  185,    0
102254,19870720,  178,    0
102254,19870721,  172,    0
102254,19870722,  179,    0
102254,19870723,  169,    0
102254,19870724,  161,    0
102254,19870725,  139,    0
102254,19870726,  117,    0
102254,19870727,  125,    0
102254,19870728,  133,    0
102254,19870729,  147,    0
102254,19870730,  165,    0
102254,19870731,  141,    0
102254,19870801,  150,    0
102254,19870802,  132,    0
102254,19870803,  140,    0
102254,19870804,  132,    0
102254,19870805,  120,    0
102254,19870806,  108,    0
102254,19870807,  121,    0
102254,19870808,  147,    0
102254,19870809,  150,    0
102254,19870810,  139,    0
102254,19870811,  129,    0
102254,19870812,  138,    0
102254,19870813,  139,    0
102254,19870814,  177,    0
102254,19870815,  157,    0
102254,19870816,  151,    0
102254,19870817,  201,    0
102254,19870818,  183,    0
102254,19870819,  180,    0
102254,19870820,  172,    0
102254,19870821,  190,    0
102254,19870822,  211,    0
102254,19870823,  196,    0
102254,19870824,  215,    0
102254,19870825,  197,    0
102254,19870826,  156,    0
102254,19870827,  163,    0
102254,19870828,  159,    0
102254,19870829,  155,    0
102254,19870830,  148,    0
102254,19870831,  134,    0
102254,19870901,  143,    0
102254,19870902,  162,    0
102254,19870903,  153,    0
102254,19870904,  188,    0
102254,19870905,  160,    0
102254,19870906,  154,    0
102254,19870907,  150,    0
102254,19870908,  136,    0
102254,19870909,  138,    0
102254,19870910,  145,    0
102254,19870911,  143,    0
102254,19870912,  180,    0
102254,19870913,  172,    0
102254,19870914,  164,    0
102254,19870915,  143,    0
102254,19870916,  133,    0
102254,19870917,  160,    0
102254,19870918,  172,    0
102254,19870919,  128,    0
102254,19870920,  132,    0
102254,19870921,  161,    0
102254,19870922,  189,    0
102254,19870923,  171,    0
102254,19870924,  140,    0
102254,19870925,  115,    0
102254,19870926,  102,    0
102254,19870927,   96,    0
102254,19870928,   87,    0
102254,19870929,   86,    0
102254,19870930,   60,    0
102254,19871001,   66,    0
102254,19871002,   81,    0
102254,19871003,   88,    0
102254,19871004,  100,    0
102254,19871005,  121,    0
102254,19871006,  151,    0
102254,19871007,  125,    0
102254,19871008,  129,    0
102254,19871009,  101,    0
102254,19871010,  115,    0
102254,19871011,  127,    0
102254,19871012,   95,    0
102254,19871013,   94,    0
102254,19871014,   98,    0
102254,19871015,  125,    0
102254,19871016,  158,    0
102254,19871017,  120,    0
102254,19871018,   92,    0
102254,19871019,   67,    0
102254,19871020,   85,    0
102254,19871021,  100,    0
102254,19871022,   89,    0
102254,19871023,   72,    0
102254,19871024,   81,    0
102254,19871025,   69,    0
102254,19871026,   65,    0
102254,19871027,   60,    0
102254,19871028,   76,    0
102254,19871029,   61,    0
102254,19871030,   44,    0
102254,19871031,   42,    0
102254,19871101,   74,    0
102254,19871102,   80,    0
102254,19871103,   67,    0
102254,19871104,   75,    0
102254,19871105,   75,    0
102254,19871106,   77,    0
102254,19871107,   71,    0
102254,19871108,   62,    0
102254,19871109,   26,    0
102254,19871110,   45,    0
102254,19871111,   58,    0
102254,19871112,   76,    0
102254,19871113,   64,    0
102254,19871114,   60,    0
102254,19871115,   46,    0
102254,19871116,   74,    0
102254,19871117,   88,    0
102254,19871118,   85,    0
102254,19871119,   89,    0
102254,19871120,   63,    0
102254,19871121,   50,    0
102254,19871122,   56,    0
102254,19871123,   48,    0
102254,19871124,   19,    0
102254,19871125,   28,    0
102254,19871126,   23,    0
102254,19871127,    8,    0
102254,19871128,   28,    0
102254,19871129,   36,    0
102254,19871130,   26,    0
102254,19871201,   16,    0
102254,19871202,   21,    0
102254,19871203,   13,    0
102254,19871204,  -13,    0
102254,19871205,  -32,    0
102254,19871206,  -22,    0
102254,19871207,  -20,    0
102254,19871208,  -56,    0
102254,19871209,  -66,    0
102254,19871210,    0,    0
102254,19871211,   21,    0
102254,19871212,  -17,    0
102254,19871213,  -28,    0
102254,19871214,  -37,    0
102254,19871215,  -39,    0
102254,19871216,    4,    0
102254,19871217,   51,    0
102254,19871218,   93,    0
102254,19871219,   78,    0
102254,19871220,   75,    0
102254,19871221,   93,    0
102254,19871222,   73,    0
102254,19871223,   36,    0
102254,19871224,   13,    0
102254,19871225,    6,    0
102254,19871226,   59,    0
102254,19871227,   78,    0
102254,19871228,   99,    0
102254,19871229,  112,    0
102254,19871230,   96,    0
102254,19871231,   63,    0
102254,19880101,   68,    0
102254,19880102,   98,    0
102254,19880103,   78,    0
102254,19880104,   66,    0
102254,19880105,   76,    0
102254,19880106,   90,    0
102254,19880107,   64,    0
102254,19880108,   38,    0
102254,19880109,   12,    0
102254,19880110,   29,    0
102254,19880111,   38,    0
102254,19880112,   20,    0
102254,19880113,    1,    0
102254,19880114,  -10,    0
102254,19880115,   -5,    0
102254,19880116,    5,    0
102254,19880117,   26,    0
102254,19880118,   31,    0
102254,19880119,    8,    0
102254,19880120,   -5,    0
102254,19880121,   12,    0
102254,19880122,   11,    0
102254,19880123,    9,    0
102254,19880124,   14,    0
102254,19880125,   44,    0
102254,19880126,   60,    0
102254,19880127,   46,    0
102254,19880128,   21,    0
102254,19880129,   59,    0
102254,19880130,   51,    0
102254,19880131,   45,    0
102254,19880201,   23,    0
102254,19880202,   58,    0
102254,19880203,   50,    0
102254,19880204,   64,    0
102254,19880205,   51,    0
102254,19880206,   51,    0
102254,19880207,   25,    0
102254,19880208,   22,    0
102254,19880209,   34,    0
102254,19880210,   34,    0
102254,19880211,   25,    0
102254,19880212,   11,    0
102254,19880213,   23,    0
102254,19880214,   11,    0
102254,19880215,   13,    0
102254,19880216,   28,    0
102254,19880217,   33,    0
102254,19880218,   30,    0
102254,19880219,   33,    0
102254,19880220,   11,    0
102254,19880221,   15,    0
102254,19880222,   43,    0
102254,19880223,   33,    0
102254,19880224,    5,    0
102254,19880225,    4,    0
102254,19880226,   -1,    0
102254,19880227,    5,    0
102254,19880228,    2,    0
102254,19880229,   10,    0
102254,19880301,   -5,    0
102254,19880302,  -23,    0
102254,19880303,   12,    0
102254,19880304,   22,    0
102254,19880305,   15,    0
102254,19880306,   15,    0
102254,19880307,   13,    0
102254,19880308,    2,    0
102254,19880309,   -1,    0
102254,19880310,    6,    0
102254,19880311,   37,    0
102254,19880312,   20,    0
102254,19880313,    4,    0
102254,19880314,   -2,    0
102254,19880315,   17,    0
102254,19880316,   67,    0
102254,19880317,   34,    0
102254,19880318,    9,    0
102254,19880319,   12,    0
102254,19880320,   68,    0
102254,19880321,   62,    0
102254,19880322,   16,    0
102254,19880323,   57,    0
102254,19880324,   69,    0
102254,19880325,   58,    0
102254,19880326,   62,    0
102254,19880327,   47,    0
102254,19880328,   41,    0
102254,19880329,   63,    0
102254,19880330,   85,    0
102254,19880331,   77,    0
102254,19880401,   58,    0
102254,19880402,   69,    0
102254,19880403,   68,    0
102254,19880404,   55,    0
102254,19880405,   57,    0
102254,19880406,   83,    0
102254,19880407,  118,    0
102254,19880408,   90,    0
102254,19880409,   28,    0
102254,19880410,   42,    0
102254,19880411,   85,    0
102254,19880412,   87,    0
102254,19880413,   67,    0
102254,19880414,   46,    0
102254,19880415,   83,    0
102254,19880416,  117,    0
102254,19880417,  133,    0
102254,19880418,  134,    0
102254,19880419,  160,    0
102254,19880420,  152,    0
102254,19880421,  130,    0
102254,19880422,   88,    0
102254,19880423,   26,    0
102254,19880424,   23,    0
102254,19880425,   43,    0
102254,19880426,   52,    0
102254,19880427,   81,    0
102254,19880428,  103,    0
102254,19880429,  127,    0
102254,19880430,  154,    0
102254,19880501,  158,    0
102254,19880502,  146,    0
102254,19880503,  141,    0
102254,19880504,  133,    0
102254,19880505,  138,    0
102254,19880506,  107,    0
102254,19880507,  128,    0
102254,19880508,  152,    0
102254,19880509,  171,    0
102254,19880510,  141,    0
102254,19880511,  123,    0
102254,19880512,  168,    0
102254,19880513,  182,    0
102254,19880514,  192,    0
102254,19880515,  198,    0
102254,19880516,  189,    0
102254,19880517,  175,    0
102254,19880518,  126,    0
102254,19880519,  134,    0
102254,19880520,   91,    0
102254,19880521,   87,    0
102254,19880522,  102,    0
102254,19880523,  128,    0
102254,19880524,  156,    0
102254,19880525,  200,    0
102254,19880526,  215,    0
102254,19880527,  224,    0
102254,19880528,  210,    0
102254,19880529,  179,    0
102254,19880530,  167,    0
102254,19880531,  148,    0
102254,19880601,  136,    0
102254,19880602,  146,    0
102254,19880603,  161,    0
102254,19880604,  160,    0
102254,19880605,  143,    0
102254,19880606,  122,    0
102254,19880607,  153,    0
102254,19880608,  150,    0
102254,19880609,  148,    0
102254,19880610,  162,    0
102254,19880611,  142,    0
102254,19880612,  149,    0
102254,19880613,  157,    0
102254,19880614,  161,    0
102254,19880615,  176,    0
102254,19880616,  169,    0
102254,19880617,  177,    0
102254,19880618,  178,    0
102254,19880619,  140,    0
102254,19880620,  149,    0
102254,19880621,  144,    0
102254,19880622,  134,    0
102254,19880623,  115,    0
102254,19880624,  140,    0
102254,19880625,  153,    0
102254,19880626,  171,    0
102254,19880627,  167,    0
102254,19880628,  196,    0
102254,19880629,  208,    0
102254,19880630,  209,    0
102254,19880701,  200,    0
102254,19880702,  171,    0
102254,19880703,  160,    0
102254,19880704,  186,    0
102254,19880705,  201,    0
102254,19880706,  196,    0
102254,19880707,  198,    0
102254,19880708,  168,    0
102254,19880709,  161,    0
102254,19880710,  174,    0
102254,19880711,  204,    0
102254,19880712,  178,    0
102254,19880713,  182,    0
